competition_ID,season,name,category,country,start_date,end_date,weapon,gender,timezone,url,unique_ID,missing_results_flag
226,2013,Champ du monde juniors-cadets,Junior,CROATIA,2013-04-11,2013-04-12,Foil,Mens,Europe/Zagreb,https://fie.org/competitions/2013/226,2013-226,no pools data
50,2018,Coupe du Monde,Junior,GUATEMALA,2017-11-18,2017-11-19,Foil,Mens,America/Guatemala,https://fie.org/competitions/2018/50,2018-50,
1300,2016,Championnats d'Afrique,Cadet,MALI,2016-03-03,2016-03-03,Foil,Mens,Africa/Bamako,https://fie.org/competitions/2016/1300,2016-1300,
1219,2016,Tournoi satellite,Senior,MEXICO,2016-03-05,2016-03-06,Foil,Mens,America/Cancun,https://fie.org/competitions/2016/1219,2016-1219,
52,2008,Coupe Heracles Junior,Junior,HUNGARY,2008-01-04,2008-01-04,Foil,Mens,Europe/Budapest,https://fie.org/competitions/2008/52,2008-52,no pools data
587,2015,Championnats d'Afrique,Senior,EGYPT,2015-06-12,2015-06-12,Foil,Mens,Africa/Cairo,https://fie.org/competitions/2015/587,2015-587,
56,2004,Coupe du Monde,Junior,EGYPT,2004-02-21,2004-02-21,Foil,Mens,Africa/Cairo,https://fie.org/competitions/2004/56,2004-56,no pools data
741,2018,Championnats d'Europe,Senior,SERBIA,2018-06-16,2018-06-16,Foil,Mens,Europe/Belgrade,https://fie.org/competitions/2018/741,2018-741,
382,2020,Coupe du Monde,Junior,THAILAND,2019-12-07,2019-12-07,Foil,Mens,Asia/Bangkok,https://fie.org/competitions/2020/382,2020-382,
1330,2017,Trekanten International,Senior,DENMARK,2017-05-27,2017-05-27,Foil,Mens,Europe/Copenhagen,https://fie.org/competitions/2017/1330,2017-1330,
140,2014,Coupe Ville de Venise,Senior,ITALY,2014-03-15,2014-03-16,Foil,Mens,Europe/Rome,https://fie.org/competitions/2014/140,2014-140,no pools data
391,2004,Leon Paul satellite fleuret masculin,Senior,GREAT BRITAIN,2003-10-26,2003-10-26,Foil,Mens,Europe/London,https://fie.org/competitions/2004/391,2004-391,no pools data
53,2006,Tournoi Carl Schwende,Junior,CANADA,2006-01-22,2006-01-22,Foil,Mens,America/Toronto,https://fie.org/competitions/2006/53,2006-53,no pools data
382,2012,Eden Cup,Junior,GREAT BRITAIN,2011-12-03,2011-12-03,Foil,Mens,Europe/London,https://fie.org/competitions/2012/382,2012-382,no pools data
145,2016,Grand Prix,Senior,CHINA,2016-06-03,2016-06-05,Foil,Mens,Asia/Hong_Kong,https://fie.org/competitions/2016/145,2016-145,
813,2007,Championnats Panaméricains Juniors,Junior,ARGENTINA,2007-05-01,2007-05-01,Foil,Mens,America/Argentina/Buenos_Aires,https://fie.org/competitions/2007/813,2007-813,no pools data
147,2016,Fleuret de St-Petersbourg,Senior,RUSSIA,2016-05-13,2016-05-14,Foil,Mens,Europe/Moscow,https://fie.org/competitions/2016/147,2016-147,
238,1998,Championnats du Monde,Cadet,VENEZUELA,1998-04-06,1998-04-13,Foil,Mens,America/Caracas,https://fie.org/competitions/1998/238,1998-238,no pools data
798,2015,Championnats Panaméricains,Senior,CHILE,2015-04-17,2015-04-26,Foil,Mens,America/Santiago,https://fie.org/competitions/2015/798,2015-798,
1246,2015,Jeux Européens,Senior,AZERBAIJAN,2015-06-25,2015-06-25,Foil,Mens,Asia/Baku,https://fie.org/competitions/2015/1246,2015-1246,no pools data
244,2008,JO,Senior,CHINA,2008-08-13,2008-08-13,Foil,Mens,Asia/Hong_Kong,https://fie.org/competitions/2008/244,2008-244,no pools data
578,2006,Championnats panaméricains J/C,Junior,COLOMBIA,2005-10-28,2005-10-28,Foil,Mens,America/Bogota,https://fie.org/competitions/2006/578,2006-578,no pools data
1300,2018,Championnats d'Afrique,Cadet,NIGERIA,2018-03-02,2018-03-02,Foil,Mens,Africa/Lagos,https://fie.org/competitions/2018/1300,2018-1300,no pools data
45,2009,Memorial de Martinengo,Junior,SLOVAKIA,2008-10-12,2008-10-12,Foil,Mens,Europe/Bratislava,https://fie.org/competitions/2009/45,2009-45,no pools data
226,1996,Championnats du Monde,Junior,BELGIUM,1996-04-02,1996-04-08,Foil,Mens,Europe/Brussels,https://fie.org/competitions/1996/226,1996-226,no pools data
137,2012,Tournoi Ciudad de A Coruña,Senior,SPAIN,2012-02-17,2012-02-18,Foil,Mens,Europe/Madrid,https://fie.org/competitions/2012/137,2012-137,no pools data
717,2007,Championnats Panaméricains,Senior,VENEZUELA,2006-10-26,2006-10-26,Foil,Mens,America/Caracas,https://fie.org/competitions/2007/717,2007-717,no pools data
244,1994,Championnats du Monde,Senior,GREECE,1994-07-03,1994-07-09,Foil,Mens,Europe/Athens,https://fie.org/competitions/1994/244,1994-244,no pools data
934,2015,Сhampionnats de la Méditerranée,Cadet,SPAIN,2015-01-30,2015-02-01,Foil,Mens,Europe/Madrid,https://fie.org/competitions/2015/934,2015-934,no pools data
45,2016,Coupe du Monde,Junior,POLAND,2015-10-10,2015-10-10,Foil,Mens,Europe/Warsaw,https://fie.org/competitions/2016/45,2016-45,
52,2004,Coupe Heracles Junior,Junior,HUNGARY,2004-01-12,2004-01-12,Foil,Mens,Europe/Budapest,https://fie.org/competitions/2004/52,2004-52,no pools data
392,2012,Tournoi satellite fleuret masculin,Senior,NETHERLANDS,2011-11-12,2011-11-13,Foil,Mens,Europe/Amsterdam,https://fie.org/competitions/2012/392,2012-392,no pools data
364,2003,Championnats Panaméricains J/C,Junior,CHILE,2002-10-21,2002-10-26,Foil,Mens,America/Santiago,https://fie.org/competitions/2003/364,2003-364,no pools data
226,1987,Championnats du Monde,Junior,BRAZIL,1987-04-11,1987-04-27,Foil,Mens,America/Sao_Paulo,https://fie.org/competitions/1987/226,1987-226,no pools data
145,2007,Prince Takamado WC,Senior,JAPAN,2007-05-19,2007-05-20,Foil,Mens,Asia/Tokyo,https://fie.org/competitions/2007/145,2007-145,no pools data
463,2009,Epée internationale,Senior,CANADA,2009-05-30,2009-05-31,Foil,Mens,America/Toronto,https://fie.org/competitions/2009/463,2009-463,no pools data
391,2013,Leon Paul satellite fleuret masculin,Senior,GREAT BRITAIN,2012-12-02,2012-12-02,Foil,Mens,Europe/London,https://fie.org/competitions/2013/391,2013-391,no pools data
49,2012,Challenge Licciardi,Junior,FRANCE,2012-02-18,2012-02-18,Foil,Mens,Europe/Stockholm,https://fie.org/competitions/2012/49,2012-49,no pools data
140,2008,Coupe Ville de Venise,Senior,ITALY,2008-02-15,2008-02-16,Foil,Mens,Europe/Rome,https://fie.org/competitions/2008/140,2008-140,no pools data
146,2006,Copa Batalla de Carabobo,Senior,VENEZUELA,2006-06-02,2006-06-03,Foil,Mens,America/Caracas,https://fie.org/competitions/2006/146,2006-146,no pools data
47,2020,Coupe du Monde,Junior,GREAT BRITAIN,2019-11-02,2019-11-02,Foil,Mens,Europe/London,https://fie.org/competitions/2020/47,2020-47,
1083,2012,Test event - Individuel,Senior,GREAT BRITAIN,2011-11-26,2011-11-26,Foil,Mens,Europe/London,https://fie.org/competitions/2012/1083,2012-1083,no pools data
57,2006,Einhorn von Giengen,Junior,GERMANY,2006-02-26,2006-02-26,Foil,Mens,Europe/Berlin,https://fie.org/competitions/2006/57,2006-57,no pools data
741,2017,Championnats d'Europe,Senior,GEORGIA,2017-06-12,2017-06-12,Foil,Mens,Asia/Tbilisi,https://fie.org/competitions/2017/741,2017-741,
1106,2019,Championnats du monde vétérans 50-59,Veterans,EGYPT,2019-10-08,2019-10-08,Foil,Mens,Africa/Cairo,https://fie.org/competitions/2019/1106,2019-1106,
226,1992,Championnats du Monde,Junior,ITALY,1992-04-16,1992-04-20,Foil,Mens,Europe/Rome,https://fie.org/competitions/1992/226,1992-226,no pools data
940,2020,Championnats d'Europe Cadets,Cadet,CROATIA,2020-02-23,2020-02-23,Foil,Mens,Europe/Zagreb,https://fie.org/competitions/2020/940,2020-940,no pools data
244,1990,Championnats du Monde,Senior,FRANCE,1990-07-08,1990-07-16,Foil,Mens,Europe/Paris,https://fie.org/competitions/1990/244,1990-244,no pools data
59,2005,Viana Do Castelo,Junior,PORTUGAL,2005-03-12,2005-03-12,Foil,Mens,Europe/Lisbon,https://fie.org/competitions/2005/59,2005-59,no pools data
146,2007,Copa Virgen Del Valle Aniversario I.N.D,Senior,VENEZUELA,2007-06-15,2007-06-16,Foil,Mens,America/Caracas,https://fie.org/competitions/2007/146,2007-146,no pools data
140,2011,Coupe Ville de Venise,Senior,ITALY,2011-03-05,2011-03-06,Foil,Mens,Europe/Rome,https://fie.org/competitions/2011/140,2011-140,no pools data
132,2010,Copenhagen Cup,Senior,DENMARK,2010-01-16,2010-01-17,Foil,Mens,Europe/Copenhagen,https://fie.org/competitions/2010/132,2010-132,no pools data
138,2018,Löwe von Bonn,Senior,GERMANY,2018-02-09,2018-02-10,Foil,Mens,Europe/Berlin,https://fie.org/competitions/2018/138,2018-138,
238,2001,Championnats du Monde,Cadet,POLAND,2001-04-09,2001-04-16,Foil,Mens,Europe/Warsaw,https://fie.org/competitions/2001/238,2001-238,no pools data
952,2008,MF-IND,Senior,FIE,2008-08-20,2008-08-21,Foil,Mens,Europe/Zurich,https://fie.org/competitions/2008/952,2008-952,no pools data
741,2013,Championnats d'Europe,Senior,CROATIA,2013-06-16,2013-06-21,Foil,Mens,Europe/Zagreb,https://fie.org/competitions/2013/741,2013-741,no pools data
54,2012,Alpe Adria,Junior,ITALY,2012-01-07,2012-01-07,Foil,Mens,Europe/Rome,https://fie.org/competitions/2012/54,2012-54,no pools data
226,1981,Championnats du Monde,Junior,SWITZERLAND,1981-04-16,1981-04-20,Foil,Mens,Europe/Zurich,https://fie.org/competitions/1981/226,1981-226,no pools data
147,2018,Fleuret de St-Petersbourg,Senior,RUSSIA,2018-05-04,2018-05-05,Foil,Mens,Europe/Moscow,https://fie.org/competitions/2018/147,2018-147,
140,2016,Grand Prix,Senior,CUBA,2016-03-11,2016-03-13,Foil,Mens,America/Havana,https://fie.org/competitions/2016/140,2016-140,
772,2016,Championnats asiatiques juniors,Junior,BAHRAIN,2016-02-27,2016-02-27,Foil,Mens,Asia/Riyadh,https://fie.org/competitions/2016/772,2016-772,
136,2010,World Cup,Senior,EGYPT,2010-03-20,2010-03-21,Foil,Mens,Africa/Cairo,https://fie.org/competitions/2010/136,2010-136,no pools data
226,1982,Championnats du Monde,Junior,ARGENTINA,1982-04-08,1982-04-12,Foil,Mens,America/Argentina/Buenos_Aires,https://fie.org/competitions/1982/226,1982-226,no pools data
139,2004,Coupe du Monde,Senior,CHINA,2004-03-07,2004-03-08,Foil,Mens,Asia/Hong_Kong,https://fie.org/competitions/2004/139,2004-139,no pools data
134,2014,Fleuret de St-Petersbourg,Senior,RUSSIA,2014-03-01,2014-03-02,Foil,Mens,Europe/Moscow,https://fie.org/competitions/2014/134,2014-134,no pools data
47,2018,Coupe du Monde,Junior,GREAT BRITAIN,2017-09-16,2017-09-16,Foil,Mens,Europe/London,https://fie.org/competitions/2018/47,2018-47,
46,2007,Steinfurter Schloss,Junior,GERMANY,2006-12-17,2006-12-17,Foil,Mens,Europe/Berlin,https://fie.org/competitions/2007/46,2007-46,no pools data
1280,2016,Trekanten International,Senior,DENMARK,2016-05-07,2016-05-07,Foil,Mens,Europe/Copenhagen,https://fie.org/competitions/2016/1280,2016-1280,
48,2007,Comunidad de Madrid,Junior,SPAIN,2006-11-18,2006-11-18,Foil,Mens,Europe/Madrid,https://fie.org/competitions/2007/48,2007-48,no pools data
226,1972,Championnats du Monde,Junior,SPAIN,1972-03-30,1972-04-03,Foil,Mens,Europe/Madrid,https://fie.org/competitions/1972/226,1972-226,no pools data
391,2014,Leon Paul satellite fleuret masculin,Senior,GREAT BRITAIN,2013-12-01,2013-12-01,Foil,Mens,Europe/London,https://fie.org/competitions/2014/391,2014-391,no pools data
382,2015,Coupe du Monde,Junior,THAILAND,2014-10-31,2014-11-01,Foil,Mens,Asia/Bangkok,https://fie.org/competitions/2015/382,2015-382,
226,2006,Champ du monde juniors-cadets,Junior,KOREA,2006-04-14,2006-04-14,Foil,Mens,Asia/Seoul,https://fie.org/competitions/2006/226,2006-226,no pools data
398,2014,Tournoi satellite fleuret masculin,Senior,DENMARK,2014-05-10,2014-05-10,Foil,Mens,Europe/Copenhagen,https://fie.org/competitions/2014/398,2014-398,no pools data
146,2010,Copa del Mundo,Senior,VENEZUELA,2010-06-11,2010-06-12,Foil,Mens,America/Caracas,https://fie.org/competitions/2010/146,2010-146,no pools data
138,2019,Coupe du Monde,Senior,EGYPT,2019-03-01,2019-03-02,Foil,Mens,Africa/Cairo,https://fie.org/competitions/2019/138,2019-138,
316,2003,Championnats d'Escrime du Commonwealth,Senior,AUSTRALIA,2002-11-19,2002-11-24,Foil,Mens,Europe/London,https://fie.org/competitions/2003/316,2003-316,no pools data
784,2007,Championnats asiatiques seniors,Senior,CHINA,2007-08-22,2007-08-27,Foil,Mens,Asia/Hong_Kong,https://fie.org/competitions/2007/784,2007-784,no pools data
137,2017,Prince Takamodo WC,Senior,JAPAN,2016-11-11,2016-11-12,Foil,Mens,Asia/Tokyo,https://fie.org/competitions/2017/137,2017-137,
134,2005,Fleuret de St-Petersbourg,Senior,RUSSIA,2005-03-25,2005-03-26,Foil,Mens,Europe/Moscow,https://fie.org/competitions/2005/134,2005-134,no pools data
398,2013,Tournoi satellite fleuret masculin,Senior,DENMARK,2013-05-11,2013-05-11,Foil,Mens,Europe/Copenhagen,https://fie.org/competitions/2013/398,2013-398,no pools data
1001,2010,Jeux Olympiques de la Jeunesse,Cadet,SINGAPORE,2010-08-15,2010-08-18,Foil,Mens,Asia/Singapore,https://fie.org/competitions/2010/1001,2010-1001,no pools data
352,2008,Championnats d’Europe juniors,Junior,CZECH REPUBLIC,2007-10-29,2007-11-04,Foil,Mens,Europe/Prague,https://fie.org/competitions/2008/352,2008-352,no pools data
59,2014,Coupe du Monde,Junior,SPAIN,2014-02-01,2014-02-01,Foil,Mens,Europe/Madrid,https://fie.org/competitions/2014/59,2014-59,no pools data
238,2007,Champ du monde juniors-cadets,Cadet,TURKEY,2007-04-10,2007-04-10,Foil,Mens,Europe/Istanbul,https://fie.org/competitions/2007/238,2007-238,no pools data
134,2004,Fleuret de St-Petersbourg,Senior,RUSSIA,2004-03-27,2004-03-28,Foil,Mens,Europe/Moscow,https://fie.org/competitions/2004/134,2004-134,no pools data
147,2010,Copa Villa La Habana,Senior,CUBA,2010-06-03,2010-06-04,Foil,Mens,America/Havana,https://fie.org/competitions/2010/147,2010-147,no pools data
135,2003,C.I.P. Souvenir Rommel Paris,Senior,FRANCE,2003-01-25,2003-01-26,Foil,Mens,Europe/Paris,https://fie.org/competitions/2003/135,2003-135,no pools data
49,2011,Challenge Licciardi,Junior,FRANCE,2011-02-19,2011-02-19,Foil,Mens,Europe/Stockholm,https://fie.org/competitions/2011/49,2011-49,no pools data
741,2008,Championnats d'Europe,Senior,UKRAINE,2008-07-04,2008-07-11,Foil,Mens,Europe/Kiev,https://fie.org/competitions/2008/741,2008-741,no pools data
47,2010,X Challenge J.-B. Coulon,Junior,LUXEMBOURG,2009-09-12,2009-09-12,Foil,Mens,Europe/Luxembourg,https://fie.org/competitions/2010/47,2010-47,no pools data
142,2007,Löwe von Bonn,Senior,GERMANY,2007-03-03,2007-03-04,Foil,Mens,Europe/Berlin,https://fie.org/competitions/2007/142,2007-142,no pools data
59,2012,Coupe du Monde,Junior,SPAIN,2012-02-04,2012-02-04,Foil,Mens,Europe/Madrid,https://fie.org/competitions/2012/59,2012-59,no pools data
766,2009,Championnats asiatiques cadets,Cadet,SINGAPORE,2009-07-16,2009-07-21,Foil,Mens,Asia/Singapore,https://fie.org/competitions/2009/766,2009-766,no pools data
398,2008,Tournoi satellite fleuret masculin,Senior,DENMARK,2008-03-29,2008-03-29,Foil,Mens,Europe/Copenhagen,https://fie.org/competitions/2008/398,2008-398,no pools data
398,2006,Tournoi satellite fleuret masculin,Senior,DENMARK,2006-03-25,2006-03-26,Foil,Mens,Europe/Copenhagen,https://fie.org/competitions/2006/398,2006-398,no pools data
56,2005,Coupe du Monde,Junior,EGYPT,2005-02-19,2005-02-19,Foil,Mens,Africa/Cairo,https://fie.org/competitions/2005/56,2005-56,no pools data
398,2015,Leon Paul satellite fleuret masculin,Senior,GREAT BRITAIN,2015-01-11,2015-01-11,Foil,Mens,Europe/London,https://fie.org/competitions/2015/398,2015-398,
226,1979,Championnats du Monde,Junior,USA,1979-04-12,1979-04-16,Foil,Mens,America/New_York,https://fie.org/competitions/1979/226,1979-226,no pools data
1366,2016,Championnats du monde vétérans 70+,Veterans,GERMANY,2016-10-11,2016-10-11,Foil,Mens,Europe/Berlin,https://fie.org/competitions/2016/1366,2016-1366,
238,2013,Champ du monde juniors-cadets,Cadet,CROATIA,2013-04-08,2013-04-09,Foil,Mens,Europe/Zagreb,https://fie.org/competitions/2013/238,2013-238,no pools data
1068,2012,Champ. de qualification - Asie-Océanie,Senior,JAPAN,2012-04-21,2012-04-21,Foil,Mens,Asia/Tokyo,https://fie.org/competitions/2012/1068,2012-1068,no pools data
226,1960,Championnats du Monde,Junior,RUSSIA,1960-04-15,1960-04-19,Foil,Mens,Europe/Moscow,https://fie.org/competitions/1960/226,1960-226,no pools data
54,2018,Coupe du Monde,Junior,FRANCE,2018-01-27,2018-01-27,Foil,Mens,Europe/Stockholm,https://fie.org/competitions/2018/54,2018-54,
858,2009,Championnats d'Afrique juniors,Junior,MALI,2008-12-10,2008-12-13,Foil,Mens,Africa/Bamako,https://fie.org/competitions/2009/858,2009-858,no pools data
919,2008,FM-IND,Senior,CHINA,2008-08-09,2008-08-17,Foil,Mens,Asia/Hong_Kong,https://fie.org/competitions/2008/919,2008-919,no pools data
145,2017,Grand Prix,Senior,CHINA,2017-05-19,2017-05-21,Foil,Mens,Asia/Hong_Kong,https://fie.org/competitions/2017/145,2017-145,
45,2012,Memorial de Martinengo,Junior,SLOVAKIA,2011-11-19,2011-11-19,Foil,Mens,Europe/Bratislava,https://fie.org/competitions/2012/45,2012-45,no pools data
940,2011,Championnats d'Europe Cadets,Cadet,AUSTRIA,2011-02-27,2011-03-06,Foil,Mens,Europe/Vienna,https://fie.org/competitions/2011/940,2011-940,no pools data
391,2019,Tournoi satellite,Senior,SLOVAKIA,2018-09-15,2018-09-15,Foil,Mens,Europe/Bratislava,https://fie.org/competitions/2019/391,2019-391,
661,2006,Championnats Centraméricains,Senior,PANAMA,2006-03-04,2006-03-04,Foil,Mens,America/Panama,https://fie.org/competitions/2006/661,2006-661,no pools data
1068,2016,Championnats de qualification Asie-Océanie,Senior,CHINA,2016-04-12,2016-04-12,Foil,Mens,Asia/Hong_Kong,https://fie.org/competitions/2016/1068,2016-1068,
1143,2013,Jeux méditerranéens,Senior,TURKEY,2013-06-23,2013-06-23,Foil,Mens,Europe/Istanbul,https://fie.org/competitions/2013/1143,2013-1143,no pools data
1331,2020,Tournoi Satelite,Senior,CROATIA,2019-10-19,2019-10-19,Foil,Mens,Europe/Zagreb,https://fie.org/competitions/2020/1331,2020-1331,
55,2017,Eden Cup,Junior,GREAT BRITAIN,2016-12-16,2016-12-16,Foil,Mens,Europe/London,https://fie.org/competitions/2017/55,2017-55,
139,2008,Coupe du Monde,Senior,CHINA,2008-05-02,2008-05-03,Foil,Mens,Asia/Hong_Kong,https://fie.org/competitions/2008/139,2008-139,no pools data
134,2018,Grand Prix,Senior,ITALY,2017-12-01,2017-12-03,Foil,Mens,Europe/Rome,https://fie.org/competitions/2018/134,2018-134,
244,2013,Championnats du Monde,Senior,HUNGARY,2013-08-06,2013-08-09,Foil,Mens,Europe/Budapest,https://fie.org/competitions/2013/244,2013-244,no pools data
392,2019,Tournoi Satellite,Senior,NETHERLANDS,2018-09-08,2018-09-08,Foil,Mens,Europe/Amsterdam,https://fie.org/competitions/2019/392,2019-392,
48,2006,Comunidad de Madrid,Junior,SPAIN,2005-11-19,2005-11-19,Foil,Mens,Europe/Madrid,https://fie.org/competitions/2006/48,2006-48,no pools data
391,2010,Leon Paul satellite fleuret masculin,Senior,GREAT BRITAIN,2009-10-18,2009-10-18,Foil,Mens,Europe/London,https://fie.org/competitions/2010/391,2010-391,no pools data
244,1996,Jeux Olympiques,Senior,USA,1996-07-19,1996-08-04,Foil,Mens,America/New_York,https://fie.org/competitions/1996/244,1996-244,no pools data
392,2006,Tournoi satellite fleuret masculin,Senior,NETHERLANDS,2005-11-12,2005-11-13,Foil,Mens,Europe/Amsterdam,https://fie.org/competitions/2006/392,2006-392,no pools data
226,1968,Championnats du Monde,Junior,GREAT BRITAIN,1968-04-12,1968-04-15,Foil,Mens,Europe/London,https://fie.org/competitions/1968/226,1968-226,no pools data
134,2011,Fleuret de St-Petersbourg,Senior,RUSSIA,2011-06-03,2011-06-04,Foil,Mens,Europe/Moscow,https://fie.org/competitions/2011/134,2011-134,no pools data
226,2002,Championnats du Monde,Junior,TURKEY,2002-04-01,2002-04-08,Foil,Mens,Europe/Istanbul,https://fie.org/competitions/2002/226,2002-226,no pools data
391,2016,Tournoi satellite,Senior,TURKEY,2015-12-12,2015-12-13,Foil,Mens,Europe/Istanbul,https://fie.org/competitions/2016/391,2016-391,
145,2013,Prince Takamado WC,Senior,JAPAN,2013-05-04,2013-05-05,Foil,Mens,Asia/Tokyo,https://fie.org/competitions/2013/145,2013-145,no pools data
292,2004,Championnats d'Europe seniors,Senior,DENMARK,2004-06-29,2004-06-29,Foil,Mens,Europe/Copenhagen,https://fie.org/competitions/2004/292,2004-292,no pools data
352,2016,Championnats d’Europe juniors,Junior,SERBIA,2016-02-29,2016-03-09,Foil,Mens,Europe/Belgrade,https://fie.org/competitions/2016/352,2016-352,
244,1991,Championnats du Monde,Senior,HUNGARY,1991-06-13,1991-06-23,Foil,Mens,Europe/Budapest,https://fie.org/competitions/1991/244,1991-244,no pools data
52,2009,Coupe Heracles Junior,Junior,HUNGARY,2009-01-03,2009-01-03,Foil,Mens,Europe/Budapest,https://fie.org/competitions/2009/52,2009-52,no pools data
391,2005,Leon Paul satellite fleuret masculin,Senior,GREAT BRITAIN,2004-10-24,2004-10-24,Foil,Mens,Europe/London,https://fie.org/competitions/2005/391,2005-391,no pools data
391,2015,Tournoi satellite,Senior,TURKEY,2014-12-13,2014-12-14,Foil,Mens,Europe/Istanbul,https://fie.org/competitions/2015/391,2015-391,
135,2011,Challenge International de Paris,Senior,FRANCE,2011-01-28,2011-01-29,Foil,Mens,Europe/Paris,https://fie.org/competitions/2011/135,2011-135,no pools data
244,1964,Jeux Olympiques,Senior,JAPAN,1964-10-10,1964-10-24,Foil,Mens,Asia/Tokyo,https://fie.org/competitions/1964/244,1964-244,no pools data
940,2018,Championnats d'Europe Cadets,Cadet,RUSSIA,2018-03-04,2018-03-04,Foil,Mens,Europe/Moscow,https://fie.org/competitions/2018/940,2018-940,no pools data
45,2018,Coupe du Monde,Junior,THAILAND,2017-10-07,2017-10-07,Foil,Mens,Asia/Bangkok,https://fie.org/competitions/2018/45,2018-45,
729,2007,8ème Jeux Sudaméricains,Senior,ARGENTINA,2006-11-10,2006-11-15,Foil,Mens,America/Argentina/Buenos_Aires,https://fie.org/competitions/2007/729,2007-729,no pools data
238,2011,Champ du monde juniors-cadets,Cadet,JORDAN,2011-03-31,2011-03-31,Foil,Mens,Asia/Amman,https://fie.org/competitions/2011/238,2011-238,no pools data
44,2004,Coupe du Monde,Junior,USA,2003-11-08,2003-11-08,Foil,Mens,America/New_York,https://fie.org/competitions/2004/44,2004-44,no pools data
47,2019,Coupe du Monde,Junior,GREAT BRITAIN,2018-11-03,2018-11-04,Foil,Mens,Europe/London,https://fie.org/competitions/2019/47,2019-47,
587,2008,Championnats d'Afrique,Senior,MOROCCO,2008-04-26,2008-04-26,Foil,Mens,Africa/Casablanca,https://fie.org/competitions/2008/587,2008-587,no pools data
1106,2018,Championnats du monde vétérans 50-59,Veterans,ITALY,2018-10-10,2018-10-10,Foil,Mens,Europe/Rome,https://fie.org/competitions/2018/1106,2018-1106,
391,2009,Leon Paul satellite fleuret masculin,Senior,GREAT BRITAIN,2008-10-19,2008-10-19,Foil,Mens,Europe/London,https://fie.org/competitions/2009/391,2009-391,no pools data
244,2015,Championnats du Monde,Senior,RUSSIA,2015-07-15,2015-07-16,Foil,Mens,Europe/Moscow,https://fie.org/competitions/2015/244,2015-244,
140,2010,Coupe Ville de Venise,Senior,ITALY,2010-02-19,2010-02-20,Foil,Mens,Europe/Rome,https://fie.org/competitions/2010/140,2010-140,no pools data
328,2008,Championnats du Monde Vétérans,Veterans,FRANCE,2008-10-02,2008-10-05,Foil,Mens,Europe/Paris,https://fie.org/competitions/2008/328,2008-328,no pools data
59,2011,Coupe du Monde,Junior,SPAIN,2011-02-06,2011-02-06,Foil,Mens,Europe/Madrid,https://fie.org/competitions/2011/59,2011-59,no pools data
382,2014,Eden Cup,Junior,GREAT BRITAIN,2013-11-30,2013-11-30,Foil,Mens,Europe/London,https://fie.org/competitions/2014/382,2014-382,no pools data
382,2008,Eden Cup,Junior,GREAT BRITAIN,2007-10-20,2007-10-20,Foil,Mens,Europe/London,https://fie.org/competitions/2008/382,2008-382,no pools data
57,2004,Einhorn von Giengen,Junior,GERMANY,2004-02-29,2004-02-29,Foil,Mens,Europe/Berlin,https://fie.org/competitions/2004/57,2004-57,no pools data
398,2009,Tournoi satellite fleuret masculin,Senior,DENMARK,2009-03-28,2009-03-28,Foil,Mens,Europe/Copenhagen,https://fie.org/competitions/2009/398,2009-398,no pools data
244,1967,Championnats du Monde,Senior,CANADA,1967-07-05,1967-07-16,Foil,Mens,America/Toronto,https://fie.org/competitions/1967/244,1967-244,no pools data
352,2006,Championnats d’Europe juniors,Junior,HUNGARY,2005-10-31,2005-11-06,Foil,Mens,Europe/Budapest,https://fie.org/competitions/2006/352,2006-352,no pools data
1012,2011,Championnats asiatiques,Senior,KOREA,2011-07-09,2011-07-09,Foil,Mens,Asia/Seoul,https://fie.org/competitions/2011/1012,2011-1012,no pools data
858,2019,Championnats d'Afrique juniors,Junior,ALGERIA,2019-02-21,2019-02-21,Foil,Mens,Africa/Algiers,https://fie.org/competitions/2019/858,2019-858,
1062,2021,Championnats de qualification - Afrique,Senior,EGYPT,2021-04-23,2021-04-23,Foil,Mens,Africa/Cairo,https://fie.org/competitions/2021/1062,2021-1062,
134,2020,Grand Prix,Senior,ITALY,2020-02-07,2020-02-09,Foil,Mens,Europe/Rome,https://fie.org/competitions/2020/134,2020-134,
238,2010,Champ du monde juniors-cadets,Cadet,AZERBAIJAN,2010-04-04,2010-04-04,Foil,Mens,Asia/Baku,https://fie.org/competitions/2010/238,2010-238,no pools data
59,2010,Coupe du Monde Viana Do Castelo,Junior,PORTUGAL,2010-02-20,2010-02-20,Foil,Mens,Europe/Lisbon,https://fie.org/competitions/2010/59,2010-59,no pools data
133,2003,Championnat international d’Autriche,Senior,AUSTRIA,2002-12-07,2002-12-08,Foil,Mens,Europe/Vienna,https://fie.org/competitions/2003/133,2003-133,no pools data
226,1971,Championnats du Monde,Junior,USA,1971-04-16,1971-04-19,Foil,Mens,America/New_York,https://fie.org/competitions/1971/226,1971-226,no pools data
798,2013,Championnats Panaméricains,Senior,COLOMBIA,2013-06-17,2013-06-17,Foil,Mens,America/Bogota,https://fie.org/competitions/2013/798,2013-798,no pools data
813,2008,Championnats Panaméricains Juniors,Junior,VENEZUELA,2008-05-01,2008-05-01,Foil,Mens,America/Caracas,https://fie.org/competitions/2008/813,2008-813,no pools data
1219,2015,Tournoi satellite,Senior,MEXICO,2015-03-07,2015-03-08,Foil,Mens,America/Cancun,https://fie.org/competitions/2015/1219,2015-1219,
