id,name,country_code,country,hand,age,url,date_accessed
43715,RASSOLOVA Valeriya,RUS,RUSSIA,Right,18,https://fie.org/athletes/43715,2021-05-11 13:02:05
37580,GULIK Anastassiya,KAZ,KAZAKHSTAN,Right,23,https://fie.org/athletes/37580,2021-05-11 13:02:07
43734,SEDLAKOVA Isabela,CZE,CZECH REPUBLIC,Right,17,https://fie.org/athletes/43734,2021-05-11 13:02:10
35564,ESTEBAN Maxine Isabel,PHI,PHILIPPINES,Right,20,https://fie.org/athletes/35564,2021-05-11 13:02:12
37621,SANTHOSH GEETHA Aarcha,IND,INDIA,Left,23,https://fie.org/athletes/37621,2021-05-11 13:02:14
27410,GONG Yu,CHN,CHINA,Right,25,https://fie.org/athletes/27410,2021-05-11 13:02:16
37660,KAJAL Kajal,IND,INDIA,Right,21,https://fie.org/athletes/37660,2021-05-11 13:02:19
45871,TORTELOTTI Lucia,ITA,ITALY,Left,18,https://fie.org/athletes/45871,2021-05-11 13:02:21
52040,CHUSID Renata,USA,USA,Left,18,https://fie.org/athletes/52040,2021-05-11 13:02:23
33609,WONG Tatiana Yu Rong,SGP,SINGAPORE,Left,22,https://fie.org/athletes/33609,2021-05-11 13:02:25
33614,BERTHIER Amita,SGP,SINGAPORE,Left,20,https://fie.org/athletes/33614,2021-05-11 13:02:27
37710,LEE Anna,IRL,IRELAND,Right,22,https://fie.org/athletes/37710,2021-05-11 13:02:29
15200,LYCZBINSKA Marta,POL,POLAND,Right,31,https://fie.org/athletes/15200,2021-05-11 13:02:32
37729,KUAN Yu Ching,HKG,"HONG KONG, CHINA",Right,21,https://fie.org/athletes/37729,2021-05-11 13:02:34
45927,MURALIDHARAN Mayuri,AUS,AUSTRALIA,Right,17,https://fie.org/athletes/45927,2021-05-11 13:02:36
33647,TOMCZAK Renata,POL,POLAND,Right,21,https://fie.org/athletes/33647,2021-05-11 13:02:39
41843,JEGLINSKA Aleksandra,POL,POLAND,Left,21,https://fie.org/athletes/41843,2021-05-11 13:02:41
43910,CATANTAN Samantha Kyle,PHI,PHILIPPINES,Right,19,https://fie.org/athletes/43910,2021-05-11 13:02:43
41862,FAVARETTO Martina,ITA,ITALY,Right,19,https://fie.org/athletes/41862,2021-05-11 13:02:45
48015,FANG Sabrina,CAN,CANADA,Right,15,https://fie.org/athletes/48015,2021-05-11 13:02:47
31632,CHART Yvonne,GBR,GREAT BRITAIN,Right,24,https://fie.org/athletes/31632,2021-05-11 13:02:50
33691,LACHMAN Katarzyna,POL,POLAND,Right,24,https://fie.org/athletes/33691,2021-05-11 13:02:52
52127,BRADFORD Meeah,JAM,JAMAICA,Right,16,https://fie.org/athletes/52127,2021-05-11 13:02:54
45986,WIECZOREK Aleksandra,POL,POLAND,Right,18,https://fie.org/athletes/45986,2021-05-11 13:02:56
45987,VICENTE Natalia,ESP,SPAIN,Right,20,https://fie.org/athletes/45987,2021-05-11 13:02:58
45990,PRYTKOVA Arina,RUS,RUSSIA,Right,19,https://fie.org/athletes/45990,2021-05-11 13:03:01
41901,HANZL Lilla Zsofia,HUN,HUNGARY,Right,20,https://fie.org/athletes/41901,2021-05-11 13:03:03
48053,FENGER Filippa Dybdal,DEN,DENMARK,Right,18,https://fie.org/athletes/48053,2021-05-11 13:03:05
41911,ZSOLDOSI Karolina,HUN,HUNGARY,Left,19,https://fie.org/athletes/41911,2021-05-11 13:03:07
15289,LIU Yan Wai,HKG,"HONG KONG, CHINA",Right,31,https://fie.org/athletes/15289,2021-05-11 13:03:10
46017,VIDAL Alice,FRA,FRANCE,Right,27,https://fie.org/athletes/46017,2021-05-11 13:03:12
25539,ABE Hiromi,JPN,JAPAN,Right,31,https://fie.org/athletes/25539,2021-05-11 13:03:14
37833,LEE Hee Jin,KOR,KOREA,Left,21,https://fie.org/athletes/37833,2021-05-11 13:03:16
41934,CANDIANI Vittoria,ITA,ITALY,Right,22,https://fie.org/athletes/41934,2021-05-11 13:03:19
41956,TOFFOLON Giuditta Camilla,ITA,ITALY,Right,21,https://fie.org/athletes/41956,2021-05-11 13:03:21
48101,KOSTER Tessa,NED,NETHERLANDS,Right,17,https://fie.org/athletes/48101,2021-05-11 13:03:23
48102,JANS KOHNEKE Maria,NED,NETHERLANDS,Right,17,https://fie.org/athletes/48102,2021-05-11 13:03:25
33779,TOTH Janka,HUN,HUNGARY,Right,22,https://fie.org/athletes/33779,2021-05-11 13:03:28
37879,TSIBIROVA Kamilla,RUS,RUSSIA,Right,23,https://fie.org/athletes/37879,2021-05-11 13:03:30
50172,TALAVERA Daena Louise,PHI,PHILIPPINES,Right,16,https://fie.org/athletes/50172,2021-05-11 13:03:32
17406,MULLINS Philippa,GBR,GREAT BRITAIN,Right,31,https://fie.org/athletes/17406,2021-05-11 13:03:34
33791,LI Karina,CAN,CANADA,Right,21,https://fie.org/athletes/33791,2021-05-11 13:03:37
41985,FEKETE Hanga Barbara,HUN,HUNGARY,Right,18,https://fie.org/athletes/41985,2021-05-11 13:03:39
37901,PARPIEVA Madinabonu,UZB,UZBEKISTAN,Right,21,https://fie.org/athletes/37901,2021-05-11 13:03:41
37904,ILYOSOVA Umida,UZB,UZBEKISTAN,Left,22,https://fie.org/athletes/37904,2021-05-11 13:03:43
25627,ABOU JAOUDEH Rita,LBN,LEBANON,Right,27,https://fie.org/athletes/25627,2021-05-11 13:03:45
33825,WONG Maxine Jie Xin,SGP,SINGAPORE,Left,20,https://fie.org/athletes/33825,2021-05-11 13:03:52
29761,RENTIER Eline,NED,NETHERLANDS,Right,25,https://fie.org/athletes/29761,2021-05-11 13:03:54
33872,MAGYAR Petra,ROU,ROMANIA,Right,26,https://fie.org/athletes/33872,2021-05-11 13:03:56
48216,MEDELSKA Barbora,SVK,SLOVAKIA,Right,21,https://fie.org/athletes/48216,2021-05-11 13:03:59
48219,GENOVESE Ludovica,ITA,ITALY,Right,19,https://fie.org/athletes/48219,2021-05-11 13:04:01
35935,SIRBU Teodora,ROU,ROMANIA,Right,22,https://fie.org/athletes/35935,2021-05-11 13:04:03
35937,SAVEANU Anca,ROU,ROMANIA,Right,21,https://fie.org/athletes/35937,2021-05-11 13:04:05
35939,GHEORGHE Andreea,ROU,ROMANIA,Right,19,https://fie.org/athletes/35939,2021-05-11 13:04:07
46190,FERRARI Carlotta,ITA,ITALY,Right,17,https://fie.org/athletes/46190,2021-05-11 13:04:10
48239,TOLGYESI Zsofia,HUN,HUNGARY,Right,18,https://fie.org/athletes/48239,2021-05-11 13:04:12
40049,KUNSTEK MEJIA Dragica Alejandra,BOL,BOLIVIA,Right,25,https://fie.org/athletes/40049,2021-05-11 13:04:14
17524,SENYUTA Alexandra,UKR,UKRAINE,Left,30,https://fie.org/athletes/17524,2021-05-11 13:04:21
5245,VAN ERVEN GARCIA Saskia Loretta,COL,COLOMBIA,Right,33,https://fie.org/athletes/5245,2021-05-11 13:04:24
50304,SUTAR Jyoti Arun,IND,INDIA,Right,22,https://fie.org/athletes/50304,2021-05-11 13:04:31
44162,TAN Helen,USA,USA,Right,18,https://fie.org/athletes/44162,2021-05-11 13:04:33
46219,DIAZ MARTINEZ Maria Alejandra,COL,COLOMBIA,Right,22,https://fie.org/athletes/46219,2021-05-11 13:04:35
46222,MAK Tinney,CAN,CANADA,Right,17,https://fie.org/athletes/46222,2021-05-11 13:04:37
27792,ROSALES Kusi,PER,PERU,Right,31,https://fie.org/athletes/27792,2021-05-11 13:04:39
48276,DUMITRU Amalia,ROU,ROMANIA,Right,17,https://fie.org/athletes/48276,2021-05-11 13:04:45
48277,BRICIU Anne Marie,ROU,ROMANIA,Right,17,https://fie.org/athletes/48277,2021-05-11 13:04:48
21661,ZAMBO-GOLYA Fruzsina,HUN,HUNGARY,Right,27,https://fie.org/athletes/21661,2021-05-11 13:04:50
42142,MIRONIUK Dariia,UKR,UKRAINE,Right,19,https://fie.org/athletes/42142,2021-05-11 13:04:52
36002,DEVORE Delphine,USA,USA,Right,20,https://fie.org/athletes/36002,2021-05-11 13:04:54
46253,PODSTATZKY Oktavia,AUT,AUSTRIA,Right,20,https://fie.org/athletes/46253,2021-05-11 13:04:56
40109,VAABEN Naja,DEN,DENMARK,Left,20,https://fie.org/athletes/40109,2021-05-11 13:04:58
48301,BAZHLEKOVA Silvia,BUL,BULGARIA,Right,18,https://fie.org/athletes/48301,2021-05-11 13:05:01
40116,ABOU JAOUDE Marie Joe,LBN,LEBANON,Right,19,https://fie.org/athletes/40116,2021-05-11 13:05:03
46261,STOYKOVA Kalina,BUL,BULGARIA,Left,18,https://fie.org/athletes/46261,2021-05-11 13:05:10
44247,THONGCHAMPA Ploypailin,THA,THAILAND,Left,24,https://fie.org/athletes/44247,2021-05-11 13:05:12
46297,SEDKY Mariam,EGY,EGYPT,Left,19,https://fie.org/athletes/46297,2021-05-11 13:05:14
17630,CINI Chiara,ITA,ITALY,Left,30,https://fie.org/athletes/17630,2021-05-11 13:05:17
46310,KOLODZIEJCZYK Malwina,POL,POLAND,Right,17,https://fie.org/athletes/46310,2021-05-11 13:05:19
44264,COUZOFF Amalia,GBR,GREAT BRITAIN,Right,36,https://fie.org/athletes/44264,2021-05-11 13:05:21
25834,HAMPEL Eva,GER,GERMANY,Left,28,https://fie.org/athletes/25834,2021-05-11 13:05:24
36075,CUATECATL Dulce,MEX,MEXICO,Right,27,https://fie.org/athletes/36075,2021-05-11 13:05:26
38125,WU Peilin,CHN,CHINA,Right,25,https://fie.org/athletes/38125,2021-05-11 13:05:28
48370,PANES Mirza,MEX,MEXICO,Right,27,https://fie.org/athletes/48370,2021-05-11 13:05:31
38144,CLARKE Freya,AUS,AUSTRALIA,Right,21,https://fie.org/athletes/38144,2021-05-11 13:05:33
44296,BORELLA Laura,ITA,ITALY,Right,19,https://fie.org/athletes/44296,2021-05-11 13:05:35
17678,HAUSMAN Marta,POL,POLAND,Right,28,https://fie.org/athletes/17678,2021-05-11 13:05:37
25906,KAFI Negin,IRI,IRAN,Right,27,https://fie.org/athletes/25906,2021-05-11 13:05:40
32053,BERTHIER Aarya,SGP,SINGAPORE,Right,22,https://fie.org/athletes/32053,2021-05-11 13:05:42
38205,BEATTIE Keziah,IRL,IRELAND,Right,22,https://fie.org/athletes/38205,2021-05-11 13:05:44
13634,HATUEL Smadar,ISR,ISRAEL,Right,33,https://fie.org/athletes/13634,2021-05-11 13:05:46
21828,ZEISS Madison,USA,USA,Right,27,https://fie.org/athletes/21828,2021-05-11 13:05:48
32078,BRAUN Julia,GER,GERMANY,Right,24,https://fie.org/athletes/32078,2021-05-11 13:05:50
50514,SAFARIC Tina,SLO,SLOVENIA,Right,22,https://fie.org/athletes/50514,2021-05-11 13:05:53
48472,SENKUL Dilay,TUR,TURKEY,Right,18,https://fie.org/athletes/48472,2021-05-11 13:05:55
48473,DEMIRHAN Eda Feride,TUR,TURKEY,Right,17,https://fie.org/athletes/48473,2021-05-11 13:05:57
46426,ZIYAKHODJAEVA Lolita,UZB,UZBEKISTAN,Right,21,https://fie.org/athletes/46426,2021-05-11 13:06:00
40293,FIGUEREDO SIERRA Maria Jose,COL,COLOMBIA,Right,19,https://fie.org/athletes/40293,2021-05-11 13:06:02
42346,ERHARDT Maike,GER,GERMANY,Right,20,https://fie.org/athletes/42346,2021-05-11 13:06:04
34161,MATRASZEK Veronika Viktorie,CZE,CZECH REPUBLIC,Right,23,https://fie.org/athletes/34161,2021-05-11 13:06:07
40309,ALHOSANI Latifa,UAE,UNITED ARAB EMIRATES,Right,20,https://fie.org/athletes/40309,2021-05-11 13:06:09
48502,KNOWLES Alice,GBR,GREAT BRITAIN,Right,18,https://fie.org/athletes/48502,2021-05-11 13:06:11
40310,ALBREIKI Noora,UAE,UNITED ARAB EMIRATES,Right,19,https://fie.org/athletes/40310,2021-05-11 13:06:13
28025,DICKSON Chloe,GBR,GREAT BRITAIN,Left,25,https://fie.org/athletes/28025,2021-05-11 13:06:16
42363,DHUIQUE-HEIN Aliya,GER,GERMANY,Left,19,https://fie.org/athletes/42363,2021-05-11 13:06:18
46460,VENAN BARNABO Fiona,CRC,COSTA RICA,Right,17,https://fie.org/athletes/46460,2021-05-11 13:06:20
30084,MESTERI Viktoria,HUN,HUNGARY,Left,24,https://fie.org/athletes/30084,2021-05-11 13:06:22
48517,CANTALUPPI Giulia,ITA,ITALY,Right,21,https://fie.org/athletes/48517,2021-05-11 13:06:25
46482,BRILLA ARAYA Anghella,CRC,COSTA RICA,Right,20,https://fie.org/athletes/46482,2021-05-11 13:06:27
28068,ENRIGHT Irene,FIN,FINLAND,Right,44,https://fie.org/athletes/28068,2021-05-11 13:06:29
48555,ANASCHENKOVA Vitalina,RUS,RUSSIA,Right,19,https://fie.org/athletes/48555,2021-05-11 13:06:36
46515,TORRES Jimena,MEX,MEXICO,Right,16,https://fie.org/athletes/46515,2021-05-11 13:06:38
50615,CIRIL RAJDEV Maria Akshita,IND,INDIA,Right,20,https://fie.org/athletes/50615,2021-05-11 13:06:40
36280,SAUCEDO Kenia,GUA,GUATEMALA,Right,20,https://fie.org/athletes/36280,2021-05-11 13:06:43
33442,FOSU Yasmine,GHA,GHANA,Right,21,https://fie.org/athletes/33442,2021-05-11 13:26:23
42444,GOROBET Ecaterina,MDA,MOLDOVA,Right,20,https://fie.org/athletes/42444,2021-05-11 15:32:26
39024,GYIURKAN Judit,HUN,HUNGARY,Right,55,https://fie.org/athletes/39024,2021-05-11 15:37:07
20749,ZOPPKE Christine,GER,GERMANY,Left,54,https://fie.org/athletes/20749,2021-05-11 15:38:28
31372,ELIN Dominique,FRA,FRANCE,Right,62,https://fie.org/athletes/31372,2021-05-12 14:50:21
31389,BORN Grace,CAN,CANADA,Right,62,https://fie.org/athletes/31389,2021-05-12 14:50:27
31424,ALEKSANDROVA Olga,RUS,RUSSIA,Right,60,https://fie.org/athletes/31424,2021-05-11 15:41:46
35696,OISHI Emiko,JPN,JAPAN,Right,57,https://fie.org/athletes/35696,2021-05-11 15:42:47
35704,SAFRONOVA Galina,RUS,RUSSIA,Left,57,https://fie.org/athletes/35704,2021-05-11 15:42:59
29588,CAMERIN Margherita,ITA,ITALY,Right,61,https://fie.org/athletes/29588,2021-05-11 15:43:17
27761,SELTENHAMMER Enrica,AUT,AUSTRIA,Right,61,https://fie.org/athletes/27761,2021-05-11 15:44:33
44195,YAHYA Anis Sabrina,BRU,BRUNEI DARUSSALAM,Right,23,https://fie.org/athletes/44195,2021-05-11 15:45:03
40308,KHARRAM Shahad,UAE,UNITED ARAB EMIRATES,Right,19,https://fie.org/athletes/40308,2021-05-11 15:46:31
1522,JORDAN Harriet,AUS,AUSTRALIA,Right,55,https://fie.org/athletes/1522,2021-05-11 15:47:18
44814,MITSUI Ayako,JPN,JAPAN,Right,54,https://fie.org/athletes/44814,2021-05-11 15:57:59
38812,CALDERON CASTILLO Valeria,CRC,COSTA RICA,Right,21,https://fie.org/athletes/38812,2021-05-11 16:00:27
164,SOPRU Coraine,AUS,AUSTRALIA,Right,73,https://fie.org/athletes/164,2021-05-11 16:23:12
33327,UFF Susan,GBR,GREAT BRITAIN,Left,72,https://fie.org/athletes/33327,2021-05-12 14:50:44
16948,BUNN Irina,GER,GERMANY,Right,81,https://fie.org/athletes/16948,2021-05-11 16:24:14
41604,SCHWARZ Sandra,AUS,AUSTRALIA,Right,73,https://fie.org/athletes/41604,2021-05-12 14:49:53
2918,LEPELTIER Marie-Josephe,FRA,FRANCE,Right,72,https://fie.org/athletes/2918,2021-05-11 16:25:35
2939,MARTIN Brigitte,FRA,FRANCE,Right,76,https://fie.org/athletes/2939,2021-05-11 16:25:45
11200,KITAMI Motoko,JPN,JAPAN,Right,79,https://fie.org/athletes/11200,2021-05-11 16:26:08
11202,DEMAILLE Marie Chantal,FRA,FRANCE,Left,79,https://fie.org/athletes/11202,2021-05-11 16:26:16
3029,SCHIRMER Martine,FRA,FRANCE,Right,73,https://fie.org/athletes/3029,2021-05-12 14:51:16
11254,GARDINI Iris,ITA,ITALY,Right,72,https://fie.org/athletes/11254,2021-05-12 14:51:40
3565,GREUNKE Brigitte,GER,GERMANY,Right,79,https://fie.org/athletes/3565,2021-05-12 14:51:33
44807,CHANNING Oksun Gemin,USA,USA,Left,73,https://fie.org/athletes/44807,2021-05-11 16:29:08
3894,WEST Heidrun,GER,GERMANY,Right,74,https://fie.org/athletes/3894,2021-05-11 16:29:21
14212,SILVA Paula,CHI,CHILE,Right,32,https://fie.org/athletes/14212,2021-05-11 16:29:36
47986,NISHIOKA Yoko,JPN,JAPAN,Right,53,https://fie.org/athletes/47986,2021-05-11 16:35:40
48011,HOPPE Cornelia,GER,GERMANY,Right,52,https://fie.org/athletes/48011,2021-05-11 16:35:43
48086,SHIMADA Asako,JPN,JAPAN,Right,52,https://fie.org/athletes/48086,2021-05-11 16:35:46
25629,HALE Caron,GBR,GREAT BRITAIN,Right,62,https://fie.org/athletes/25629,2021-05-12 14:50:38
1697,TANZMEISTER Dorothea,AUT,AUSTRIA,Right,52,https://fie.org/athletes/1697,2021-05-11 16:36:14
8941,LANGTON Marguerite,TST,TESTING,Right,75,https://fie.org/athletes/8941,2021-05-11 18:03:41
31001,JURADO SALAZAR Daniela,CRC,COSTA RICA,Right,24,https://fie.org/athletes/31001,2021-05-12 09:42:23
27267,GOGLIDZE Teona,GEO,GEORGIA,Right,24,https://fie.org/athletes/27267,2021-05-12 09:42:52
35469,VILLALOBOS ABRAHAMS Dione,CRC,COSTA RICA,Left,21,https://fie.org/athletes/35469,2021-05-12 09:42:58
39445,BABAEVA Sevil,GBR,GREAT BRITAIN,Right,20,https://fie.org/athletes/39445,2021-05-12 12:43:24
36377,KULAEVA Bella,RUS,RUSSIA,Right,23,https://fie.org/athletes/36377,2021-05-12 12:43:27
32300,RIVERA ROID Melanie,PUR,PUERTO RICO,Right,24,https://fie.org/athletes/32300,2021-05-12 12:43:29
32301,RIVERA ROIG Alanis,PUR,PUERTO RICO,Left,22,https://fie.org/athletes/32301,2021-05-12 12:43:31
40498,SEMENOVA Anastasia,RUS,RUSSIA,Right,21,https://fie.org/athletes/40498,2021-05-12 12:43:34
33846,PACELLI Maria Teresa,ITA,ITALY,Right,22,https://fie.org/athletes/33846,2021-05-12 12:43:36
8790,ROCHEL Tais,BRA,BRAZIL,Left,37,https://fie.org/athletes/8790,2021-05-12 12:43:38
41562,VOESTE Mara Sofie,GER,GERMANY,Right,19,https://fie.org/athletes/41562,2021-05-12 12:43:41
36446,VLEUGELS Ezra,BEL,BELGIUM,Left,23,https://fie.org/athletes/36446,2021-05-12 12:43:43
36448,MAGERAS Finnula,IRL,IRELAND,Right,23,https://fie.org/athletes/36448,2021-05-12 12:43:45
36451,FERON Johanna,GER,GERMANY,Right,20,https://fie.org/athletes/36451,2021-05-12 12:43:48
36452,WEINER Kari,GER,GERMANY,Right,21,https://fie.org/athletes/36452,2021-05-12 12:43:50
36453,UELTGESFORTH Pia,GER,GERMANY,Right,22,https://fie.org/athletes/36453,2021-05-12 12:43:53
36454,KIRSCH Anne,GER,GERMANY,Right,21,https://fie.org/athletes/36454,2021-05-12 12:43:55
32372,FILBY Sarah,CAN,CANADA,Right,22,https://fie.org/athletes/32372,2021-05-12 12:43:57
38012,ZEVALLOS Laura,PER,PERU,Right,26,https://fie.org/athletes/38012,2021-05-12 12:44:00
35456,ESCOBAR ZAPATA Paula Andrea,COL,COLOMBIA,Right,30,https://fie.org/athletes/35456,2021-05-12 12:44:06
40067,ELIZONDO Isabelle,USA,USA,Left,22,https://fie.org/athletes/40067,2021-05-12 12:44:09
36485,KLEINER Elyssa,USA,USA,Right,24,https://fie.org/athletes/36485,2021-05-12 12:44:11
34449,ROSSINI Serena,ITA,ITALY,Right,22,https://fie.org/athletes/34449,2021-05-12 12:44:13
18071,PRESCOD Nzingha,USA,USA,Right,28,https://fie.org/athletes/18071,2021-05-12 12:44:16
31902,ZUROWSKA Beata,POL,POLAND,Right,23,https://fie.org/athletes/31902,2021-05-12 12:44:18
42145,GULIAEVA Mariya,RUS,RUSSIA,Right,21,https://fie.org/athletes/42145,2021-05-12 12:44:20
42152,ENGELKE Isabelle,SWE,SWEDEN,Right,21,https://fie.org/athletes/42152,2021-05-12 12:44:23
36522,STEPHAN Mona,GER,GERMANY,Right,22,https://fie.org/athletes/36522,2021-05-12 12:44:25
31414,BILODEAU Ariane,CAN,CANADA,Right,23,https://fie.org/athletes/31414,2021-05-12 12:44:27
34492,SORIANO Marie,FRA,FRANCE,Right,22,https://fie.org/athletes/34492,2021-05-12 12:44:29
38598,VIQUEIRA Marissa,USA,USA,Right,21,https://fie.org/athletes/38598,2021-05-12 12:44:32
21197,HIDALGO HERRERA Elizabeyh,CUB,CUBA,Right,32,https://fie.org/athletes/21197,2021-05-12 12:44:34
33489,MOINDROT-ZILLIOX Naomi,CAN,CANADA,Left,22,https://fie.org/athletes/33489,2021-05-12 12:44:36
36563,KADYROVA Mirgul,RUS,RUSSIA,Right,24,https://fie.org/athletes/36563,2021-05-12 12:44:39
38114,CAMPBELL Alice,GBR,GREAT BRITAIN,Left,20,https://fie.org/athletes/38114,2021-05-12 12:44:41
32483,DUCHESNE Marie,FRA,FRANCE,Left,23,https://fie.org/athletes/32483,2021-05-12 12:44:44
41706,NEWTON-HUGHES Phoebe,GBR,GREAT BRITAIN,Right,20,https://fie.org/athletes/41706,2021-05-12 12:44:46
36589,AVCI Gokce Su,TUR,TURKEY,Right,22,https://fie.org/athletes/36589,2021-05-12 12:44:48
36591,GULEN Fatmanur,TUR,TURKEY,Right,22,https://fie.org/athletes/36591,2021-05-12 12:44:51
36596,PAPPONE Arianna,ITA,ITALY,Left,22,https://fie.org/athletes/36596,2021-05-12 12:44:53
10997,GARCIA AZUA Barbara,CHI,CHILE,Left,33,https://fie.org/athletes/10997,2021-05-12 12:44:56
34045,KINZEL Josefin,GER,GERMANY,Right,23,https://fie.org/athletes/34045,2021-05-12 12:44:58
40729,GILL Isabella,GBR,GREAT BRITAIN,Right,21,https://fie.org/athletes/40729,2021-05-12 12:45:01
38685,HOPPS Artemis,CAN,CANADA,Right,20,https://fie.org/athletes/38685,2021-05-12 12:45:03
32547,GRIMAN Maria,VEN,VENEZUELA,Left,25,https://fie.org/athletes/32547,2021-05-12 12:45:05
34602,TSAI Xiao-Qing,TPE,CHINESE TAIPEI,Right,21,https://fie.org/athletes/34602,2021-05-12 12:45:08
42285,ADLER Polly,USA,USA,Left,20,https://fie.org/athletes/42285,2021-05-12 12:45:10
38718,IBRAGIMOVA Elina,RUS,RUSSIA,Left,23,https://fie.org/athletes/38718,2021-05-12 12:45:12
38724,MAMAEVA Natalya,RUS,RUSSIA,Right,23,https://fie.org/athletes/38724,2021-05-12 12:45:15
38726,VOGEL Ainhoa,GER,GERMANY,Left,19,https://fie.org/athletes/38726,2021-05-12 12:45:17
32585,GUILLAUME Meredith,FRA,FRANCE,Right,24,https://fie.org/athletes/32585,2021-05-12 12:45:19
38731,HARDIE Heloise,GBR,GREAT BRITAIN,Right,20,https://fie.org/athletes/38731,2021-05-12 12:45:22
32077,WERNER Sophia,GER,GERMANY,Right,21,https://fie.org/athletes/32077,2021-05-12 12:45:24
35663,ROWLAND Jade,GBR,GREAT BRITAIN,Right,22,https://fie.org/athletes/35663,2021-05-12 12:45:27
41806,JADERLING Miranda,SWE,SWEDEN,Right,21,https://fie.org/athletes/41806,2021-05-12 12:45:29
40284,WISOKY Weronika,POL,POLAND,Right,20,https://fie.org/athletes/40284,2021-05-12 12:45:32
42335,MARONET Andea,BEL,BELGIUM,Right,20,https://fie.org/athletes/42335,2021-05-12 12:45:34
42347,WENZKE Tina,GER,GERMANY,Left,22,https://fie.org/athletes/42347,2021-05-12 12:45:36
42348,SCHNABEL Hanna,GER,GERMANY,Right,20,https://fie.org/athletes/42348,2021-05-12 12:45:39
42359,SCHNEEGANS Anne Sophie,GER,GERMANY,Right,20,https://fie.org/athletes/42359,2021-05-12 12:45:41
42360,BIEDERMANN Juliane,GER,GERMANY,Left,21,https://fie.org/athletes/42360,2021-05-12 12:45:44
41857,WELTZIEN Theresa,GER,GERMANY,Right,23,https://fie.org/athletes/41857,2021-05-12 12:45:46
22401,HERNANDEZ Alely,MEX,MEXICO,Right,30,https://fie.org/athletes/22401,2021-05-12 12:45:48
41870,PETRIGNANI Alessandra,ITA,ITALY,Left,22,https://fie.org/athletes/41870,2021-05-12 12:45:51
1424,CARBONE Alejandra-A.,ARG,ARGENTINA,Right,45,https://fie.org/athletes/1424,2021-05-12 12:45:53
32658,CASTANIE Rozene,FRA,FRANCE,Right,23,https://fie.org/athletes/32658,2021-05-12 12:45:56
29695,PARTRIDGE Morgan,USA,USA,Right,23,https://fie.org/athletes/29695,2021-05-12 12:45:58
34204,WOJTALUK Julia,POL,POLAND,Right,22,https://fie.org/athletes/34204,2021-05-12 12:46:01
36764,OKUMUS Busra,TUR,TURKEY,Right,20,https://fie.org/athletes/36764,2021-05-12 12:46:03
40357,UDOVICHENKO Anna,RUS,RUSSIA,Left,20,https://fie.org/athletes/40357,2021-05-12 12:46:05
34734,MORENO VALIENTE Daylen Cristina,CUB,CUBA,Left,25,https://fie.org/athletes/34734,2021-05-12 12:46:08
42417,ZIEGON Laura,GER,GERMANY,Right,23,https://fie.org/athletes/42417,2021-05-12 12:46:10
42418,BRUNETS Sophie Irene,GER,GERMANY,Right,19,https://fie.org/athletes/42418,2021-05-12 12:46:13
42419,PHILIPP Angelina,GER,GERMANY,Right,18,https://fie.org/athletes/42419,2021-05-12 12:46:15
36795,PIMOUGUET Emma,FRA,FRANCE,Right,22,https://fie.org/athletes/36795,2021-05-12 12:46:18
30140,CHRZANOWSKA Julia,POL,POLAND,Right,23,https://fie.org/athletes/30140,2021-05-12 12:46:20
32192,FRACKOWIAK Aleksandra,POL,POLAND,Right,23,https://fie.org/athletes/32192,2021-05-12 12:46:23
32193,FRACKOWIAK Adrianna,POL,POLAND,Right,23,https://fie.org/athletes/32193,2021-05-12 12:46:25
39377,BERTOLA Lara,ITA,ITALY,Right,20,https://fie.org/athletes/39377,2021-05-12 12:46:28
33747,HOHENADEL Leilani,GER,GERMANY,Right,23,https://fie.org/athletes/33747,2021-05-12 12:46:30
31699,SPLIT Marcella,NED,NETHERLANDS,Right,23,https://fie.org/athletes/31699,2021-05-12 12:46:33
36821,CAULFIELD Jane,CAN,CANADA,Right,20,https://fie.org/athletes/36821,2021-05-12 12:46:35
12248,ALICEA Pilar Cecilia Martina,PUR,PUERTO RICO,Right,34,https://fie.org/athletes/12248,2021-05-12 12:46:38
38875,CSEFALVAYOVA Karolina,SVK,SLOVAKIA,Right,21,https://fie.org/athletes/38875,2021-05-12 12:46:40
40946,PRUSOVA Kristyna,CZE,CZECH REPUBLIC,Right,22,https://fie.org/athletes/40946,2021-05-12 12:46:43
32248,BORELLA Claudia,ITA,ITALY,Right,23,https://fie.org/athletes/32248,2021-05-12 12:46:45
41980,DU Katie,CAN,CANADA,Right,21,https://fie.org/athletes/41980,2021-05-12 12:46:47
47111,MORGUN Nadiia,UKR,UKRAINE,Right,18,https://fie.org/athletes/47111,2021-05-12 12:52:15
43032,DIAZ MARTINEZ Sofia,COL,COLOMBIA,Right,20,https://fie.org/athletes/43032,2021-05-12 12:52:18
49187,AYARI Yasmine,TUN,TUNISIA,Right,18,https://fie.org/athletes/49187,2021-05-12 12:52:20
34851,NEHAISI Hilit,ISR,ISRAEL,Right,22,https://fie.org/athletes/34851,2021-05-12 12:52:22
49189,HEISKARI Vilhelmiina,FIN,FINLAND,Right,18,https://fie.org/athletes/49189,2021-05-12 12:52:25
43047,LEZINSKA Lisa,FRA,FRANCE,Right,19,https://fie.org/athletes/43047,2021-05-12 12:52:27
