fencer_ID,opp_ID,fencer_age,opp_age,fencer_score,opp_score,winner_ID,fencer_curr_pts,opp_curr_pts,tournament_ID,pool_ID,upset,date
4485,15200,36,31,4,3,4485,6.0,16.0,2018-458,17,True,2017-12-01
4485,27015,36,28,5,1,4485,6.0,12.0,2018-458,17,True,2017-12-01
4485,34969,36,22,5,2,4485,6.0,7.5,2018-458,17,True,2017-12-01
4485,28365,36,27,4,5,28365,6.0,33.0,2018-458,17,False,2017-12-01
15200,27015,31,28,5,1,15200,16.0,12.0,2018-458,17,False,2017-12-01
15200,34969,31,22,5,3,15200,16.0,7.5,2018-458,17,False,2017-12-01
15200,28365,31,27,1,5,28365,16.0,33.0,2018-458,17,False,2017-12-01
27015,34969,28,22,3,5,34969,12.0,7.5,2018-458,17,True,2017-12-01
27015,28365,28,27,2,5,28365,12.0,33.0,2018-458,17,False,2017-12-01
34969,28365,22,27,5,2,34969,7.5,33.0,2018-458,17,True,2017-12-01
4243,21818,39,24,5,0,4243,2.5,0.0,2018-458,18,False,2017-12-01
4243,36339,39,28,4,5,36339,2.5,1.0,2018-458,18,True,2017-12-01
4243,32359,39,24,4,5,32359,2.5,2.0,2018-458,18,True,2017-12-01
4243,21705,39,29,5,1,4243,2.5,42.0,2018-458,18,True,2017-12-01
4243,15803,39,29,5,4,4243,2.5,2.0,2018-458,18,False,2017-12-01
4243,17630,39,30,4,5,17630,2.5,74.0,2018-458,18,False,2017-12-01
21818,36339,24,28,4,5,36339,0.0,1.0,2018-458,18,False,2017-12-01
21818,32359,24,24,1,5,32359,0.0,2.0,2018-458,18,False,2017-12-01
21818,21705,24,29,1,5,21705,0.0,42.0,2018-458,18,False,2017-12-01
21818,15803,24,29,2,5,15803,0.0,2.0,2018-458,18,False,2017-12-01
21818,17630,24,30,1,5,17630,0.0,74.0,2018-458,18,False,2017-12-01
36339,32359,28,24,5,4,36339,1.0,2.0,2018-458,18,True,2017-12-01
36339,21705,28,29,4,5,21705,1.0,42.0,2018-458,18,False,2017-12-01
36339,15803,28,29,1,5,15803,1.0,2.0,2018-458,18,False,2017-12-01
36339,17630,28,30,1,5,17630,1.0,74.0,2018-458,18,False,2017-12-01
32359,21705,24,29,5,2,32359,2.0,42.0,2018-458,18,True,2017-12-01
32359,15803,24,29,2,5,15803,2.0,2.0,2018-458,18,False,2017-12-01
32359,17630,24,30,2,5,17630,2.0,74.0,2018-458,18,False,2017-12-01
21705,15803,29,29,5,3,21705,42.0,2.0,2018-458,18,False,2017-12-01
21705,17630,29,30,2,5,17630,42.0,74.0,2018-458,18,False,2017-12-01
15803,17630,29,30,0,5,17630,2.0,74.0,2018-458,18,False,2017-12-01
29852,4437,23,38,3,4,4437,8.0,7.0,2018-458,19,True,2017-12-01
29852,36889,23,21,5,2,29852,8.0,0.0,2018-458,19,False,2017-12-01
29852,25834,23,28,5,4,29852,8.0,27.0,2018-458,19,True,2017-12-01
29852,24463,23,28,0,5,24463,8.0,20.0,2018-458,19,False,2017-12-01
29852,29791,23,25,5,2,29852,8.0,5.0,2018-458,19,False,2017-12-01
29852,26281,23,32,3,5,26281,8.0,14.5,2018-458,19,False,2017-12-01
4437,36889,38,21,5,1,4437,7.0,0.0,2018-458,19,False,2017-12-01
4437,25834,38,28,5,1,4437,7.0,27.0,2018-458,19,True,2017-12-01
4437,24463,38,28,5,3,4437,7.0,20.0,2018-458,19,True,2017-12-01
4437,29791,38,25,5,2,4437,7.0,5.0,2018-458,19,False,2017-12-01
4437,26281,38,32,5,2,4437,7.0,14.5,2018-458,19,True,2017-12-01
36889,25834,21,28,4,5,25834,0.0,27.0,2018-458,19,False,2017-12-01
36889,24463,21,28,1,5,24463,0.0,20.0,2018-458,19,False,2017-12-01
36889,29791,21,25,0,5,29791,0.0,5.0,2018-458,19,False,2017-12-01
36889,26281,21,32,3,5,26281,0.0,14.5,2018-458,19,False,2017-12-01
25834,24463,28,28,4,5,24463,27.0,20.0,2018-458,19,True,2017-12-01
25834,29791,28,25,5,4,25834,27.0,5.0,2018-458,19,False,2017-12-01
25834,26281,28,32,1,5,26281,27.0,14.5,2018-458,19,True,2017-12-01
24463,29791,28,25,0,5,29791,20.0,5.0,2018-458,19,True,2017-12-01
24463,26281,28,32,4,5,26281,20.0,14.5,2018-458,19,True,2017-12-01
29791,26281,25,32,2,5,26281,5.0,14.5,2018-458,19,False,2017-12-01
9309,28081,34,26,3,5,28081,0.0,42.0,2018-458,20,False,2017-12-01
9309,38144,34,21,3,5,38144,0.0,17.0,2018-458,20,False,2017-12-01
9309,24867,34,27,5,1,9309,0.0,2.0,2018-458,20,True,2017-12-01
9309,39195,34,21,5,0,9309,0.0,14.0,2018-458,20,True,2017-12-01
9309,34449,34,22,1,5,34449,0.0,14.0,2018-458,20,False,2017-12-01
9309,33647,34,21,3,5,33647,0.0,2.0,2018-458,20,False,2017-12-01
28081,38144,26,21,5,0,28081,42.0,17.0,2018-458,20,False,2017-12-01
28081,24867,26,27,5,4,28081,42.0,2.0,2018-458,20,False,2017-12-01
28081,39195,26,21,5,2,28081,42.0,14.0,2018-458,20,False,2017-12-01
28081,34449,26,22,2,5,34449,42.0,14.0,2018-458,20,True,2017-12-01
28081,33647,26,21,5,2,28081,42.0,2.0,2018-458,20,False,2017-12-01
38144,24867,21,27,2,5,24867,17.0,2.0,2018-458,20,True,2017-12-01
38144,39195,21,21,2,5,39195,17.0,14.0,2018-458,20,True,2017-12-01
38144,34449,21,22,2,5,34449,17.0,14.0,2018-458,20,True,2017-12-01
38144,33647,21,21,3,5,33647,17.0,2.0,2018-458,20,True,2017-12-01
24867,39195,27,21,5,2,24867,2.0,14.0,2018-458,20,True,2017-12-01
24867,34449,27,22,4,5,34449,2.0,14.0,2018-458,20,False,2017-12-01
24867,33647,27,21,5,4,24867,2.0,2.0,2018-458,20,False,2017-12-01
39195,34449,21,22,1,5,34449,14.0,14.0,2018-458,20,False,2017-12-01
39195,33647,21,21,5,1,39195,14.0,2.0,2018-458,20,False,2017-12-01
34449,33647,22,21,5,0,34449,14.0,2.0,2018-458,20,False,2017-12-01
30818,26798,24,24,5,4,30818,26.0,5.5,2018-458,21,False,2017-12-01
30818,25197,24,32,2,5,25197,26.0,58.0,2018-458,21,False,2017-12-01
30818,31682,24,23,5,2,30818,26.0,23.0,2018-458,21,False,2017-12-01
30818,32676,24,25,5,1,30818,26.0,0.0,2018-458,21,False,2017-12-01
30818,38125,24,25,4,5,38125,26.0,12.0,2018-458,21,True,2017-12-01
30818,38731,24,20,5,4,30818,26.0,0.0,2018-458,21,False,2017-12-01
26798,25197,24,32,5,1,26798,5.5,58.0,2018-458,21,True,2017-12-01
26798,31682,24,23,2,5,31682,5.5,23.0,2018-458,21,False,2017-12-01
26798,32676,24,25,5,2,26798,5.5,0.0,2018-458,21,False,2017-12-01
26798,38125,24,25,2,5,38125,5.5,12.0,2018-458,21,False,2017-12-01
26798,38731,24,20,5,0,26798,5.5,0.0,2018-458,21,False,2017-12-01
25197,31682,32,23,5,3,25197,58.0,23.0,2018-458,21,False,2017-12-01
25197,32676,32,25,5,0,25197,58.0,0.0,2018-458,21,False,2017-12-01
25197,38125,32,25,0,5,38125,58.0,12.0,2018-458,21,True,2017-12-01
25197,38731,32,20,5,1,25197,58.0,0.0,2018-458,21,False,2017-12-01
31682,32676,23,25,5,1,31682,23.0,0.0,2018-458,21,False,2017-12-01
31682,38125,23,25,5,3,31682,23.0,12.0,2018-458,21,False,2017-12-01
31682,38731,23,20,5,2,31682,23.0,0.0,2018-458,21,False,2017-12-01
32676,38125,25,25,2,5,38125,0.0,12.0,2018-458,21,False,2017-12-01
32676,38731,25,20,5,4,32676,0.0,0.0,2018-458,21,False,2017-12-01
38125,38731,25,20,5,0,38125,12.0,0.0,2018-458,21,False,2017-12-01
41862,17406,19,31,5,0,41862,21.0,0.0,2018-458,22,False,2017-12-01
41862,35370,19,25,5,1,41862,21.0,43.5,2018-458,22,True,2017-12-01
41862,24354,19,28,5,1,41862,21.0,2.0,2018-458,22,False,2017-12-01
41862,18774,19,29,5,2,41862,21.0,34.0,2018-458,22,True,2017-12-01
41862,37044,19,19,5,2,41862,21.0,17.5,2018-458,22,False,2017-12-01
41862,35649,19,21,5,4,41862,21.0,6.5,2018-458,22,False,2017-12-01
17406,35370,31,25,0,5,35370,0.0,43.5,2018-458,22,False,2017-12-01
17406,24354,31,28,3,5,24354,0.0,2.0,2018-458,22,False,2017-12-01
17406,18774,31,29,1,5,18774,0.0,34.0,2018-458,22,False,2017-12-01
17406,37044,31,19,2,5,37044,0.0,17.5,2018-458,22,False,2017-12-01
17406,35649,31,21,3,5,35649,0.0,6.5,2018-458,22,False,2017-12-01
35370,24354,25,28,3,5,24354,43.5,2.0,2018-458,22,True,2017-12-01
35370,18774,25,29,2,5,18774,43.5,34.0,2018-458,22,True,2017-12-01
35370,37044,25,19,1,5,37044,43.5,17.5,2018-458,22,True,2017-12-01
35370,35649,25,21,5,4,35370,43.5,6.5,2018-458,22,False,2017-12-01
24354,18774,28,29,2,5,18774,2.0,34.0,2018-458,22,False,2017-12-01
24354,37044,28,19,2,5,37044,2.0,17.5,2018-458,22,False,2017-12-01
24354,35649,28,21,4,5,35649,2.0,6.5,2018-458,22,False,2017-12-01
18774,37044,29,19,3,5,37044,34.0,17.5,2018-458,22,True,2017-12-01
18774,35649,29,21,3,5,35649,34.0,6.5,2018-458,22,True,2017-12-01
37044,35649,19,21,1,5,35649,17.5,6.5,2018-458,22,True,2017-12-01
20482,32078,26,24,4,5,32078,15.0,6.5,2018-458,23,True,2017-12-01
20482,12591,26,31,5,4,20482,15.0,50.0,2018-458,23,True,2017-12-01
20482,4121,26,43,1,5,4121,15.0,3.5,2018-458,23,True,2017-12-01
20482,20744,26,31,1,5,20744,15.0,19.0,2018-458,23,False,2017-12-01
20482,40330,26,23,5,2,20482,15.0,6.0,2018-458,23,False,2017-12-01
20482,36485,26,24,5,4,20482,15.0,0.0,2018-458,23,False,2017-12-01
32078,12591,24,31,3,5,12591,6.5,50.0,2018-458,23,False,2017-12-01
32078,4121,24,43,2,5,4121,6.5,3.5,2018-458,23,True,2017-12-01
32078,20744,24,31,1,5,20744,6.5,19.0,2018-458,23,False,2017-12-01
32078,40330,24,23,5,1,32078,6.5,6.0,2018-458,23,False,2017-12-01
32078,36485,24,24,5,1,32078,6.5,0.0,2018-458,23,False,2017-12-01
12591,4121,31,43,5,1,12591,50.0,3.5,2018-458,23,False,2017-12-01
12591,20744,31,31,3,5,20744,50.0,19.0,2018-458,23,True,2017-12-01
12591,40330,31,23,5,1,12591,50.0,6.0,2018-458,23,False,2017-12-01
12591,36485,31,24,5,0,12591,50.0,0.0,2018-458,23,False,2017-12-01
4121,20744,43,31,3,5,20744,3.5,19.0,2018-458,23,False,2017-12-01
4121,40330,43,23,5,0,4121,3.5,6.0,2018-458,23,True,2017-12-01
4121,36485,43,24,5,1,4121,3.5,0.0,2018-458,23,False,2017-12-01
20744,40330,31,23,5,0,20744,19.0,6.0,2018-458,23,False,2017-12-01
20744,36485,31,24,5,1,20744,19.0,0.0,2018-458,23,False,2017-12-01
40330,36485,23,24,3,5,36485,6.0,0.0,2018-458,23,True,2017-12-01
19574,44296,28,19,4,5,44296,8.0,0.0,2019-1218,1,True,2018-09-15
19574,30327,28,23,5,2,19574,8.0,43.0,2019-1218,1,True,2018-09-15
19574,45842,28,31,5,1,19574,8.0,0.0,2019-1218,1,False,2018-09-15
19574,27233,28,25,5,3,19574,8.0,5.75,2019-1218,1,False,2018-09-15
19574,38860,28,20,5,4,19574,8.0,1.25,2019-1218,1,False,2018-09-15
19574,45304,28,20,5,0,19574,8.0,0.0,2019-1218,1,False,2018-09-15
44296,30327,19,23,5,4,44296,0.0,43.0,2019-1218,1,True,2018-09-15
44296,45842,19,31,5,1,44296,0.0,0.0,2019-1218,1,False,2018-09-15
44296,27233,19,25,2,5,27233,0.0,5.75,2019-1218,1,False,2018-09-15
44296,38860,19,20,5,1,44296,0.0,1.25,2019-1218,1,True,2018-09-15
44296,45304,19,20,5,2,44296,0.0,0.0,2019-1218,1,False,2018-09-15
30327,45842,23,31,5,0,30327,43.0,0.0,2019-1218,1,False,2018-09-15
30327,27233,23,25,5,3,30327,43.0,5.75,2019-1218,1,False,2018-09-15
30327,38860,23,20,5,3,30327,43.0,1.25,2019-1218,1,False,2018-09-15
30327,45304,23,20,5,2,30327,43.0,0.0,2019-1218,1,False,2018-09-15
45842,27233,31,25,1,5,27233,0.0,5.75,2019-1218,1,False,2018-09-15
45842,38860,31,20,0,5,38860,0.0,1.25,2019-1218,1,False,2018-09-15
45842,45304,31,20,0,5,45304,0.0,0.0,2019-1218,1,False,2018-09-15
27233,38860,25,20,0,5,38860,5.75,1.25,2019-1218,1,True,2018-09-15
27233,45304,25,20,3,5,45304,5.75,0.0,2019-1218,1,True,2018-09-15
38860,45304,20,20,5,2,38860,1.25,0.0,2019-1218,1,False,2018-09-15
35097,46979,23,19,5,3,35097,1.0,0.0,2019-1218,2,False,2018-09-15
35097,41901,23,20,1,5,41901,1.0,0.0,2019-1218,2,True,2018-09-15
35097,48216,23,21,5,0,35097,1.0,0.0,2019-1218,2,False,2018-09-15
35097,18774,23,29,1,5,18774,1.0,9.5,2019-1218,2,False,2018-09-15
35097,30534,23,26,4,5,30534,1.0,0.0,2019-1218,2,True,2018-09-15
46979,41901,19,20,0,5,41901,0.0,0.0,2019-1218,2,False,2018-09-15
46979,48216,19,21,5,3,46979,0.0,0.0,2019-1218,2,False,2018-09-15
46979,18774,19,29,3,5,18774,0.0,9.5,2019-1218,2,False,2018-09-15
46979,30534,19,26,5,3,46979,0.0,0.0,2019-1218,2,False,2018-09-15
41901,48216,20,21,5,1,41901,0.0,0.0,2019-1218,2,False,2018-09-15
41901,18774,20,29,1,5,18774,0.0,9.5,2019-1218,2,False,2018-09-15
41901,30534,20,26,5,2,41901,0.0,0.0,2019-1218,2,False,2018-09-15
48216,18774,21,29,1,5,18774,0.0,9.5,2019-1218,2,False,2018-09-15
48216,30534,21,26,2,5,30534,0.0,0.0,2019-1218,2,False,2018-09-15
18774,30534,29,26,5,0,18774,9.5,0.0,2019-1218,2,False,2018-09-15
26943,29118,31,45,4,5,29118,0.0,0.5,2019-1218,3,False,2018-09-15
26943,45645,31,19,5,3,26943,0.0,0.0,2019-1218,3,False,2018-09-15
26943,38875,31,22,1,5,38875,0.0,0.0,2019-1218,3,False,2018-09-15
26943,40284,31,20,4,5,40284,0.0,0.25,2019-1218,3,False,2018-09-15
26943,48258,31,18,5,3,26943,0.0,0.0,2019-1218,3,False,2018-09-15
26943,29761,31,25,0,5,29761,0.0,20.5,2019-1218,3,False,2018-09-15
29118,45645,45,19,0,5,45645,0.5,0.0,2019-1218,3,True,2018-09-15
29118,38875,45,22,5,2,29118,0.5,0.0,2019-1218,3,False,2018-09-15
29118,40284,45,20,5,2,29118,0.5,0.25,2019-1218,3,False,2018-09-15
29118,48258,45,18,5,0,29118,0.5,0.0,2019-1218,3,False,2018-09-15
29118,29761,45,25,5,3,29118,0.5,20.5,2019-1218,3,True,2018-09-15
45645,38875,19,22,5,1,45645,0.0,0.0,2019-1218,3,False,2018-09-15
45645,40284,19,20,2,5,40284,0.0,0.25,2019-1218,3,False,2018-09-15
45645,48258,19,18,5,2,45645,0.0,0.0,2019-1218,3,False,2018-09-15
45645,29761,19,25,1,5,29761,0.0,20.5,2019-1218,3,False,2018-09-15
38875,40284,22,20,2,5,40284,0.0,0.25,2019-1218,3,False,2018-09-15
38875,48258,22,18,3,5,48258,0.0,0.0,2019-1218,3,False,2018-09-15
38875,29761,22,25,1,5,29761,0.0,20.5,2019-1218,3,False,2018-09-15
40284,48258,20,18,5,0,40284,0.25,0.0,2019-1218,3,False,2018-09-15
40284,29761,20,25,3,4,29761,0.25,20.5,2019-1218,3,False,2018-09-15
48258,29761,18,25,1,5,29761,0.0,20.5,2019-1218,3,False,2018-09-15
36937,45537,24,19,5,3,36937,0.0,0.0,2019-1218,4,False,2018-09-15
36937,42986,24,19,1,4,42986,0.0,0.0,2019-1218,4,False,2018-09-15
36937,32191,24,24,2,5,32191,0.0,0.0,2019-1218,4,False,2018-09-15
36937,31906,24,25,4,5,31906,0.0,1.0,2019-1218,4,False,2018-09-15
36937,4405,24,37,1,5,4405,0.0,16.0,2019-1218,4,False,2018-09-15
36937,18901,24,32,5,1,36937,0.0,0.0,2019-1218,4,False,2018-09-15
45537,42986,19,19,5,1,45537,0.0,0.0,2019-1218,4,False,2018-09-15
45537,32191,19,24,0,5,32191,0.0,0.0,2019-1218,4,False,2018-09-15
45537,31906,19,25,1,5,31906,0.0,1.0,2019-1218,4,False,2018-09-15
45537,4405,19,37,1,5,4405,0.0,16.0,2019-1218,4,False,2018-09-15
45537,18901,19,32,5,4,45537,0.0,0.0,2019-1218,4,False,2018-09-15
42986,32191,19,24,1,5,32191,0.0,0.0,2019-1218,4,False,2018-09-15
42986,31906,19,25,2,5,31906,0.0,1.0,2019-1218,4,False,2018-09-15
42986,4405,19,37,2,5,4405,0.0,16.0,2019-1218,4,False,2018-09-15
42986,18901,19,32,5,0,42986,0.0,0.0,2019-1218,4,False,2018-09-15
32191,31906,24,25,5,2,32191,0.0,1.0,2019-1218,4,True,2018-09-15
32191,4405,24,37,2,5,4405,0.0,16.0,2019-1218,4,False,2018-09-15
32191,18901,24,32,5,3,32191,0.0,0.0,2019-1218,4,False,2018-09-15
31906,4405,25,37,0,5,4405,1.0,16.0,2019-1218,4,False,2018-09-15
31906,18901,25,32,5,2,31906,1.0,0.0,2019-1218,4,False,2018-09-15
4405,18901,37,32,5,1,4405,16.0,0.0,2019-1218,4,False,2018-09-15
24399,38205,26,22,5,2,24399,1.25,0.0,2019-1218,5,False,2018-09-15
24399,30271,26,25,5,3,24399,1.25,0.0,2019-1218,5,False,2018-09-15
24399,34161,26,23,5,3,24399,1.25,0.0,2019-1218,5,False,2018-09-15
24399,20593,26,27,3,5,20593,1.25,1.0,2019-1218,5,True,2018-09-15
24399,43042,26,20,4,5,43042,1.25,4.0,2019-1218,5,False,2018-09-15
38205,30271,22,25,3,4,30271,0.0,0.0,2019-1218,5,False,2018-09-15
38205,34161,22,23,2,5,34161,0.0,0.0,2019-1218,5,False,2018-09-15
38205,20593,22,27,3,5,20593,0.0,1.0,2019-1218,5,False,2018-09-15
38205,43042,22,20,1,5,43042,0.0,4.0,2019-1218,5,False,2018-09-15
30271,34161,25,23,5,2,30271,0.0,0.0,2019-1218,5,False,2018-09-15
30271,20593,25,27,2,5,20593,0.0,1.0,2019-1218,5,False,2018-09-15
30271,43042,25,20,2,5,43042,0.0,4.0,2019-1218,5,False,2018-09-15
34161,20593,23,27,1,5,20593,0.0,1.0,2019-1218,5,False,2018-09-15
34161,43042,23,20,4,5,43042,0.0,4.0,2019-1218,5,False,2018-09-15
20593,43042,27,20,5,1,20593,1.0,4.0,2019-1218,5,True,2018-09-15
28068,43734,43,18,5,4,28068,1.25,0.0,2019-1218,6,False,2018-09-15
28068,44264,43,36,5,3,28068,1.25,0.0,2019-1218,6,False,2018-09-15
28068,29852,43,23,1,5,29852,1.25,13.75,2019-1218,6,False,2018-09-15
28068,48239,43,18,5,3,28068,1.25,0.0,2019-1218,6,False,2018-09-15
28068,41813,43,23,5,1,28068,1.25,0.0,2019-1218,6,False,2018-09-15
28068,37710,43,23,1,5,37710,1.25,0.0,2019-1218,6,True,2018-09-15
43734,44264,18,36,5,3,43734,0.0,0.0,2019-1218,6,False,2018-09-15
43734,29852,18,23,5,3,43734,0.0,13.75,2019-1218,6,True,2018-09-15
43734,48239,18,18,5,4,43734,0.0,0.0,2019-1218,6,False,2018-09-15
43734,41813,18,23,5,4,43734,0.0,0.0,2019-1218,6,False,2018-09-15
43734,37710,18,23,5,1,43734,0.0,0.0,2019-1218,6,False,2018-09-15
44264,29852,36,23,4,5,29852,0.0,13.75,2019-1218,6,False,2018-09-15
44264,48239,36,18,0,5,48239,0.0,0.0,2019-1218,6,False,2018-09-15
44264,41813,36,23,1,5,41813,0.0,0.0,2019-1218,6,False,2018-09-15
44264,37710,36,23,5,3,44264,0.0,0.0,2019-1218,6,False,2018-09-15
29852,48239,23,18,5,1,29852,13.75,0.0,2019-1218,6,False,2018-09-15
29852,41813,23,23,5,2,29852,13.75,0.0,2019-1218,6,False,2018-09-15
29852,37710,23,23,5,3,29852,13.75,0.0,2019-1218,6,False,2018-09-15
48239,41813,18,23,3,5,41813,0.0,0.0,2019-1218,6,False,2018-09-15
48239,37710,18,23,2,5,37710,0.0,0.0,2019-1218,6,False,2018-09-15
41813,37710,23,23,3,5,37710,0.0,0.0,2019-1218,6,False,2018-09-15
33647,39283,21,37,5,1,33647,3.0,0.0,2019-1218,7,False,2018-09-15
33647,45268,21,19,5,0,33647,3.0,0.0,2019-1218,7,False,2018-09-15
33647,26961,21,26,5,4,33647,3.0,6.0,2019-1218,7,True,2018-09-15
33647,41985,21,18,5,3,33647,3.0,0.0,2019-1218,7,False,2018-09-15
33647,36953,21,19,5,4,33647,3.0,0.0,2019-1218,7,False,2018-09-15
33647,48209,21,16,5,1,33647,3.0,0.0,2019-1218,7,False,2018-09-15
39283,45268,37,19,2,5,45268,0.0,0.0,2019-1218,7,False,2018-09-15
39283,26961,37,26,1,5,26961,0.0,6.0,2019-1218,7,False,2018-09-15
39283,41985,37,18,2,5,41985,0.0,0.0,2019-1218,7,False,2018-09-15
39283,36953,37,19,4,3,39283,0.0,0.0,2019-1218,7,False,2018-09-15
39283,48209,37,16,1,5,48209,0.0,0.0,2019-1218,7,False,2018-09-15
45268,26961,19,26,5,0,45268,0.0,6.0,2019-1218,7,True,2018-09-15
45268,41985,19,18,5,2,45268,0.0,0.0,2019-1218,7,False,2018-09-15
45268,36953,19,19,5,3,45268,0.0,0.0,2019-1218,7,False,2018-09-15
45268,48209,19,16,5,4,45268,0.0,0.0,2019-1218,7,False,2018-09-15
26961,41985,26,18,5,2,26961,6.0,0.0,2019-1218,7,False,2018-09-15
26961,36953,26,19,5,3,26961,6.0,0.0,2019-1218,7,False,2018-09-15
26961,48209,26,16,4,2,26961,6.0,0.0,2019-1218,7,False,2018-09-15
41985,36953,18,19,5,3,41985,0.0,0.0,2019-1218,7,False,2018-09-15
41985,48209,18,16,5,1,41985,0.0,0.0,2019-1218,7,False,2018-09-15
36953,48209,19,16,2,5,48209,0.0,0.0,2019-1218,7,False,2018-09-15
20610,45679,27,34,5,1,20610,7.5,1.0,2019-1218,8,False,2018-09-15
20610,43650,27,20,4,5,43650,7.5,0.0,2019-1218,8,True,2018-09-15
20610,43285,27,19,2,3,43285,7.5,0.0,2019-1218,8,True,2018-09-15
20610,48219,27,19,5,3,20610,7.5,0.0,2019-1218,8,False,2018-09-15
20610,30084,27,24,0,5,30084,7.5,3.0,2019-1218,8,True,2018-09-15
20610,15803,27,29,3,5,15803,7.5,0.75,2019-1218,8,True,2018-09-15
45679,43650,34,20,5,2,45679,1.0,0.0,2019-1218,8,False,2018-09-15
45679,43285,34,19,0,5,43285,1.0,0.0,2019-1218,8,True,2018-09-15
45679,48219,34,19,1,5,48219,1.0,0.0,2019-1218,8,True,2018-09-15
45679,30084,34,24,3,5,30084,1.0,3.0,2019-1218,8,False,2018-09-15
45679,15803,34,29,2,5,15803,1.0,0.75,2019-1218,8,True,2018-09-15
43650,43285,20,19,2,5,43285,0.0,0.0,2019-1218,8,False,2018-09-15
43650,48219,20,19,1,5,48219,0.0,0.0,2019-1218,8,False,2018-09-15
43650,30084,20,24,2,5,30084,0.0,3.0,2019-1218,8,False,2018-09-15
43650,15803,20,29,5,2,43650,0.0,0.75,2019-1218,8,True,2018-09-15
43285,48219,19,19,3,5,48219,0.0,0.0,2019-1218,8,False,2018-09-15
43285,30084,19,24,5,4,43285,0.0,3.0,2019-1218,8,True,2018-09-15
43285,15803,19,29,4,5,15803,0.0,0.75,2019-1218,8,False,2018-09-15
48219,30084,19,24,1,5,30084,0.0,3.0,2019-1218,8,False,2018-09-15
48219,15803,19,29,3,4,15803,0.0,0.75,2019-1218,8,False,2018-09-15
30084,15803,24,29,5,4,30084,3.0,0.75,2019-1218,8,False,2018-09-15
34624,28025,21,25,1,5,28025,0.0,6.5,2019-1218,9,False,2018-09-15
34624,32575,21,21,5,2,34624,0.0,0.0,2019-1218,9,False,2018-09-15
34624,30222,21,25,5,2,34624,0.0,0.0,2019-1218,9,False,2018-09-15
34624,45661,21,19,5,0,34624,0.0,0.0,2019-1218,9,False,2018-09-15
34624,40049,21,25,5,0,34624,0.0,0.0,2019-1218,9,False,2018-09-15
28025,32575,25,21,2,4,32575,6.5,0.0,2019-1218,9,True,2018-09-15
28025,30222,25,25,5,2,28025,6.5,0.0,2019-1218,9,False,2018-09-15
28025,45661,25,19,5,2,28025,6.5,0.0,2019-1218,9,False,2018-09-15
28025,40049,25,25,5,1,28025,6.5,0.0,2019-1218,9,False,2018-09-15
32575,30222,21,25,5,3,32575,0.0,0.0,2019-1218,9,False,2018-09-15
32575,45661,21,19,5,1,32575,0.0,0.0,2019-1218,9,False,2018-09-15
32575,40049,21,25,5,4,32575,0.0,0.0,2019-1218,9,False,2018-09-15
30222,45661,25,19,4,5,45661,0.0,0.0,2019-1218,9,False,2018-09-15
30222,40049,25,25,5,3,30222,0.0,0.0,2019-1218,9,False,2018-09-15
45661,40049,19,25,5,0,45661,0.0,0.0,2019-1218,9,False,2018-09-15
32359,4103,24,38,5,2,32359,2.0,10.0,2015-122,1,True,2015-05-01
32359,5368,24,39,5,4,32359,2.0,11.0,2015-122,1,True,2015-05-01
32359,25842,24,27,3,5,25842,2.0,25.0,2015-122,1,False,2015-05-01
32359,3903,24,35,2,5,3903,2.0,62.0,2015-122,1,False,2015-05-01
32359,24464,24,28,5,3,32359,2.0,0.0,2015-122,1,False,2015-05-01
32359,28025,24,25,5,2,32359,2.0,0.0,2015-122,1,False,2015-05-01
4103,5368,38,39,2,5,5368,10.0,11.0,2015-122,1,False,2015-05-01
4103,25842,38,27,3,5,25842,10.0,25.0,2015-122,1,False,2015-05-01
4103,3903,38,35,3,5,3903,10.0,62.0,2015-122,1,False,2015-05-01
4103,24464,38,28,5,4,4103,10.0,0.0,2015-122,1,False,2015-05-01
4103,28025,38,25,5,2,4103,10.0,0.0,2015-122,1,False,2015-05-01
5368,25842,39,27,4,5,25842,11.0,25.0,2015-122,1,False,2015-05-01
5368,3903,39,35,5,4,5368,11.0,62.0,2015-122,1,True,2015-05-01
5368,24464,39,28,5,3,5368,11.0,0.0,2015-122,1,False,2015-05-01
5368,28025,39,25,5,1,5368,11.0,0.0,2015-122,1,False,2015-05-01
25842,3903,27,35,5,3,25842,25.0,62.0,2015-122,1,True,2015-05-01
25842,24464,27,28,5,2,25842,25.0,0.0,2015-122,1,False,2015-05-01
25842,28025,27,25,5,1,25842,25.0,0.0,2015-122,1,False,2015-05-01
3903,24464,35,28,2,5,24464,62.0,0.0,2015-122,1,True,2015-05-01
3903,28025,35,25,5,2,3903,62.0,0.0,2015-122,1,False,2015-05-01
24464,28025,28,25,5,2,24464,0.0,0.0,2015-122,1,False,2015-05-01
17872,26136,28,26,4,5,26136,0.0,0.0,2015-122,2,False,2015-05-01
17872,21705,28,29,5,4,17872,0.0,24.0,2015-122,2,True,2015-05-01
17872,21863,28,27,5,0,17872,0.0,0.0,2015-122,2,False,2015-05-01
17872,24463,28,28,1,5,24463,0.0,5.0,2015-122,2,False,2015-05-01
17872,16392,28,33,1,5,16392,0.0,34.0,2015-122,2,False,2015-05-01
17872,33747,28,23,5,1,17872,0.0,0.0,2015-122,2,False,2015-05-01
26136,21705,26,29,2,5,21705,0.0,24.0,2015-122,2,False,2015-05-01
